"BehaviorSpace results (NetLogo 6.2.2)"
"../repro-seir-master/model/m2-seir.nlogo"
"experiment"
"04/14/2023 16:45:27:554 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pop-init","te-g","ti-g","infectionRadius-i","beta","tr-g","prop-infecte","[step]","propSuseptible","propExposed","propInfected","propRecovered"
"6","20000","3","7","1","0.5","365","0.1","279","0.3877","0.01405","0.0221","0.57615"
"17","20000","3","7","1","0.5","365","0.1","225","0.35205","0.0061","0.00885","0.633"
"10","20000","3","7","1","0.5","365","0.1","235","0.35635","0.00585","0.0087","0.6291"
"2","20000","3","7","1","0.5","365","0.1","288","0.25205","0.02575","0.04695","0.67525"
"12","20000","3","7","1","0.5","365","0.1","284","0.40995","0.01195","0.01745","0.56065"
"29","20000","3","7","1","0.5","365","0.1","543","0.23115","0.0156","0.03395","0.7193"
"4","20000","3","7","1","0.5","365","0.1","284","0.3353","0.0232","0.035","0.6065"
"13","20000","3","7","1","0.5","365","0.1","299","0.2133","0.0216","0.0469","0.7182"
"22","20000","3","7","1","0.5","365","0.1","557","0.24365","0.013","0.02855","0.7148"
"29","20000","3","7","1","0.5","365","0.1","544","0.22735","0.0172","0.03385","0.7216"
"27","20000","3","7","1","0.5","365","0.1","352","0.2051","0.0097","0.02185","0.76335"
"21","20000","3","7","1","0.5","365","0.1","214","0.3575","0.00205","0.00345","0.637"
"3","20000","3","7","1","0.5","365","0.1","282","0.3954","0.0142","0.0199","0.5705"
"11","20000","3","7","1","0.5","365","0.1","217","0.33655","0.00375","0.0049","0.6548"
"22","20000","3","7","1","0.5","365","0.1","558","0.2409","0.01515","0.0284","0.71555"
"28","20000","3","7","1","0.5","365","0.1","272","0.3388","0.0196","0.02975","0.61185"
"7","20000","3","7","1","0.5","365","0.1","215","0.34255","0.0036","0.00695","0.6469"
"24","20000","3","7","1","0.5","365","0.1","243","0.3729","0.0075","0.01045","0.60915"
"26","20000","3","7","1","0.5","365","0.1","303","0.22065","0.0258","0.0593","0.69425"
"8","20000","3","7","1","0.5","365","0.1","290","0.2438","0.0267","0.0492","0.6803"
"14","20000","3","7","1","0.5","365","0.1","230","0.3545","0.00475","0.0087","0.63205"
"29","20000","3","7","1","0.5","365","0.1","545","0.23245","0.01525","0.0339","0.7184"
"25","20000","3","7","1","0.5","365","0.1","427","0.2796","0.01115","0.0191","0.69015"
"5","20000","3","7","1","0.5","365","0.1","287","0.35865","0.0258","0.03475","0.5808"
"1","20000","3","7","1","0.5","365","0.1","296","0.2324","0.02275","0.04595","0.6989"
"22","20000","3","7","1","0.5","365","0.1","559","0.24465","0.0134","0.02815","0.7138"
"29","20000","3","7","1","0.5","365","0.1","546","0.22745","0.01785","0.03295","0.72175"
"22","20000","3","7","1","0.5","365","0.1","560","0.2429","0.0148","0.0282","0.7141"
"13","20000","3","7","1","0.5","365","0.1","300","0.20885","0.02235","0.0473","0.7215"
"20","20000","3","7","1","0.5","365","0.1","302","0.49935","0","0","0.50065"
"18","20000","3","7","1","0.5","365","0.1","235","0.35665","0.00615","0.00815","0.62905"
"19","20000","3","7","1","0.5","365","0.1","237","0.35355","0.00775","0.011","0.6277"
"25","20000","3","7","1","0.5","365","0.1","428","0.27785","0.0121","0.0197","0.69035"
"29","20000","3","7","1","0.5","365","0.1","547","0.2314","0.01635","0.03235","0.7199"
"16","20000","3","7","1","0.5","365","0.1","393","0.26075","0.01165","0.01995","0.70765"
"2","20000","3","7","1","0.5","365","0.1","289","0.25105","0.0249","0.0464","0.67765"
"22","20000","3","7","1","0.5","365","0.1","561","0.24725","0.01395","0.0273","0.7115"
"27","20000","3","7","1","0.5","365","0.1","353","0.21005","0.00845","0.0216","0.7599"
"26","20000","3","7","1","0.5","365","0.1","304","0.21425","0.02755","0.0577","0.7005"
"29","20000","3","7","1","0.5","365","0.1","548","0.22705","0.019","0.03175","0.7222"
"6","20000","3","7","1","0.5","365","0.1","280","0.3846","0.01645","0.02225","0.5767"
"22","20000","3","7","1","0.5","365","0.1","562","0.24475","0.01515","0.02735","0.71275"
"15","20000","3","7","1","0.5","365","0.1","241","0.38215","0.0046","0.00645","0.6068"
"17","20000","3","7","1","0.5","365","0.1","226","0.3517","0.0066","0.00905","0.63265"
"10","20000","3","7","1","0.5","365","0.1","236","0.35585","0.00585","0.00925","0.62905"
"4","20000","3","7","1","0.5","365","0.1","285","0.3315","0.02375","0.03585","0.6089"
"16","20000","3","7","1","0.5","365","0.1","394","0.25905","0.0127","0.0198","0.70845"
"29","20000","3","7","1","0.5","365","0.1","549","0.2312","0.0177","0.032","0.7191"
"8","20000","3","7","1","0.5","365","0.1","291","0.24225","0.02685","0.0491","0.6818"
"9","20000","3","7","1","0.5","365","0.1","225","0.38075","0.00105","0.00155","0.61665"
"27","20000","3","7","1","0.5","365","0.1","354","0.20815","0.01","0.01985","0.762"
"1","20000","3","7","1","0.5","365","0.1","297","0.23125","0.0223","0.046","0.70045"
"22","20000","3","7","1","0.5","365","0.1","563","0.24925","0.01385","0.0262","0.7107"
"29","20000","3","7","1","0.5","365","0.1","550","0.22815","0.0183","0.03235","0.7212"
"12","20000","3","7","1","0.5","365","0.1","285","0.40925","0.01195","0.01805","0.56075"
"13","20000","3","7","1","0.5","365","0.1","301","0.20915","0.0204","0.0471","0.72335"
"5","20000","3","7","1","0.5","365","0.1","288","0.3518","0.0276","0.0363","0.5843"
"22","20000","3","7","1","0.5","365","0.1","564","0.24685","0.01465","0.02655","0.71195"
"11","20000","3","7","1","0.5","365","0.1","218","0.33795","0.0041","0.0048","0.65315"
"3","20000","3","7","1","0.5","365","0.1","283","0.3937","0.01465","0.02125","0.5704"
"2","20000","3","7","1","0.5","365","0.1","290","0.24545","0.025","0.0481","0.68145"
"24","20000","3","7","1","0.5","365","0.1","244","0.37145","0.00825","0.0113","0.609"
"7","20000","3","7","1","0.5","365","0.1","216","0.3431","0.004","0.00685","0.64605"
"26","20000","3","7","1","0.5","365","0.1","305","0.2116","0.0258","0.058","0.7046"
"29","20000","3","7","1","0.5","365","0.1","551","0.2321","0.0159","0.0326","0.7194"
"22","20000","3","7","1","0.5","365","0.1","565","0.2515","0.01295","0.0269","0.70865"
"25","20000","3","7","1","0.5","365","0.1","429","0.28095","0.011","0.0197","0.68835"
"28","20000","3","7","1","0.5","365","0.1","273","0.33635","0.0192","0.03115","0.6133"
"22","20000","3","7","1","0.5","365","0.1","566","0.24835","0.01565","0.027","0.709"
"16","20000","3","7","1","0.5","365","0.1","395","0.2632","0.0114","0.0201","0.7053"
"21","20000","3","7","1","0.5","365","0.1","215","0.35875","0.00215","0.0034","0.6357"
"8","20000","3","7","1","0.5","365","0.1","292","0.23685","0.0273","0.04985","0.686"
"13","20000","3","7","1","0.5","365","0.1","302","0.20375","0.02215","0.04685","0.72725"
"1","20000","3","7","1","0.5","365","0.1","298","0.2271","0.02255","0.04585","0.7045"
"18","20000","3","7","1","0.5","365","0.1","236","0.35645","0.0065","0.00865","0.6284"
"14","20000","3","7","1","0.5","365","0.1","231","0.3549","0.00465","0.0093","0.63115"
"29","20000","3","7","1","0.5","365","0.1","552","0.22875","0.01775","0.0324","0.7211"
"19","20000","3","7","1","0.5","365","0.1","238","0.3529","0.0083","0.0111","0.6277"
"16","20000","3","7","1","0.5","365","0.1","396","0.2602","0.01165","0.02145","0.7067"
"20","20000","3","7","1","0.5","365","0.1","303","0.5011","0","0","0.4989"
"27","20000","3","7","1","0.5","365","0.1","355","0.2134","0.0089","0.02005","0.75765"
"4","20000","3","7","1","0.5","365","0.1","286","0.3252","0.0256","0.037","0.6122"
"22","20000","3","7","1","0.5","365","0.1","567","0.25245","0.0132","0.0272","0.70715"
"25","20000","3","7","1","0.5","365","0.1","430","0.27885","0.01175","0.0201","0.6893"
"26","20000","3","7","1","0.5","365","0.1","306","0.2067","0.0251","0.05815","0.71005"
"22","20000","3","7","1","0.5","365","0.1","568","0.2498","0.01555","0.02645","0.7082"
"6","20000","3","7","1","0.5","365","0.1","281","0.3835","0.0156","0.0236","0.5773"
"16","20000","3","7","1","0.5","365","0.1","397","0.2644","0.01085","0.02125","0.7035"
"15","20000","3","7","1","0.5","365","0.1","242","0.3824","0.00525","0.0064","0.60595"
"2","20000","3","7","1","0.5","365","0.1","291","0.24465","0.02375","0.0478","0.6838"
"12","20000","3","7","1","0.5","365","0.1","286","0.407","0.01285","0.01895","0.5612"
"27","20000","3","7","1","0.5","365","0.1","356","0.21195","0.00945","0.0195","0.7591"
"29","20000","3","7","1","0.5","365","0.1","553","0.23365","0.01485","0.03285","0.71865"
"25","20000","3","7","1","0.5","365","0.1","431","0.2828","0.01145","0.02005","0.6857"
"9","20000","3","7","1","0.5","365","0.1","226","0.38245","0.0012","0.0016","0.61475"
"3","20000","3","7","1","0.5","365","0.1","284","0.38995","0.01645","0.02175","0.57185"
"5","20000","3","7","1","0.5","365","0.1","289","0.34765","0.0274","0.0378","0.58715"
"29","20000","3","7","1","0.5","365","0.1","554","0.22975","0.01725","0.03185","0.72115"
"13","20000","3","7","1","0.5","365","0.1","303","0.2041","0.02075","0.04605","0.7291"
"25","20000","3","7","1","0.5","365","0.1","432","0.2783","0.0144","0.02015","0.68715"
"1","20000","3","7","1","0.5","365","0.1","299","0.22665","0.0214","0.0465","0.70545"
"17","20000","3","7","1","0.5","365","0.1","227","0.35205","0.0073","0.009","0.63165"
"16","20000","3","7","1","0.5","365","0.1","398","0.26185","0.01295","0.02125","0.70395"
"8","20000","3","7","1","0.5","365","0.1","293","0.23485","0.0262","0.0512","0.68775"
"10","20000","3","7","1","0.5","365","0.1","237","0.35695","0.0055","0.00955","0.628"
"26","20000","3","7","1","0.5","365","0.1","307","0.20545","0.023","0.05785","0.7137"
"29","20000","3","7","1","0.5","365","0.1","555","0.23405","0.01555","0.0314","0.719"
"28","20000","3","7","1","0.5","365","0.1","274","0.3314","0.0202","0.0323","0.6161"
"2","20000","3","7","1","0.5","365","0.1","292","0.23985","0.02505","0.04795","0.68715"
"25","20000","3","7","1","0.5","365","0.1","433","0.2822","0.0122","0.02165","0.68395"
"29","20000","3","7","1","0.5","365","0.1","556","0.23005","0.0175","0.0315","0.72095"
"24","20000","3","7","1","0.5","365","0.1","245","0.3713","0.00805","0.0116","0.60905"
"11","20000","3","7","1","0.5","365","0.1","219","0.33955","0.0036","0.0052","0.65165"
"22","20000","3","7","1","0.5","365","0.1","569","0.2551","0.0141","0.0266","0.7042"
"25","20000","3","7","1","0.5","365","0.1","434","0.2786","0.01395","0.0227","0.68475"
"14","20000","3","7","1","0.5","365","0.1","232","0.3542","0.00555","0.00925","0.631"
"21","20000","3","7","1","0.5","365","0.1","216","0.35955","0.0023","0.0035","0.63465"
"13","20000","3","7","1","0.5","365","0.1","304","0.20085","0.02","0.04655","0.7326"
"4","20000","3","7","1","0.5","365","0.1","287","0.3219","0.02455","0.0386","0.61495"
"7","20000","3","7","1","0.5","365","0.1","217","0.34385","0.00385","0.00715","0.64515"
"20","20000","3","7","1","0.5","365","0.1","304","0.5022","0","0","0.4978"
"27","20000","3","7","1","0.5","365","0.1","357","0.216","0.00865","0.01855","0.7568"
"6","20000","3","7","1","0.5","365","0.1","282","0.3798","0.01655","0.02415","0.5795"
"1","20000","3","7","1","0.5","365","0.1","300","0.2224","0.0228","0.0454","0.7094"
"29","20000","3","7","1","0.5","365","0.1","557","0.23435","0.015","0.03245","0.7182"
"8","20000","3","7","1","0.5","365","0.1","294","0.2301","0.02665","0.0513","0.69195"
"26","20000","3","7","1","0.5","365","0.1","308","0.19965","0.02445","0.05615","0.71975"
"22","20000","3","7","1","0.5","365","0.1","570","0.2525","0.01565","0.02665","0.7052"
"29","20000","3","7","1","0.5","365","0.1","558","0.23105","0.01695","0.03275","0.71925"
"19","20000","3","7","1","0.5","365","0.1","239","0.35315","0.0076","0.0125","0.62675"
"5","20000","3","7","1","0.5","365","0.1","290","0.34125","0.0294","0.0402","0.58915"
"18","20000","3","7","1","0.5","365","0.1","237","0.35695","0.0064","0.0092","0.62745"
"25","20000","3","7","1","0.5","365","0.1","435","0.2826","0.0124","0.02285","0.68215"
"25","20000","3","7","1","0.5","365","0.1","436","0.27905","0.01405","0.02375","0.68315"
"27","20000","3","7","1","0.5","365","0.1","358","0.2143","0.00945","0.0184","0.75785"
"29","20000","3","7","1","0.5","365","0.1","559","0.2367","0.01485","0.03305","0.7154"
"16","20000","3","7","1","0.5","365","0.1","399","0.2651","0.01175","0.0213","0.70185"
"12","20000","3","7","1","0.5","365","0.1","287","0.40535","0.0128","0.02005","0.5618"
"3","20000","3","7","1","0.5","365","0.1","285","0.3876","0.01605","0.0239","0.57245"
"2","20000","3","7","1","0.5","365","0.1","293","0.2386","0.02445","0.0483","0.68865"
"17","20000","3","7","1","0.5","365","0.1","228","0.3513","0.00795","0.0098","0.63095"
"13","20000","3","7","1","0.5","365","0.1","305","0.20015","0.01955","0.04535","0.73495"
"15","20000","3","7","1","0.5","365","0.1","243","0.38325","0.0052","0.0062","0.60535"
"10","20000","3","7","1","0.5","365","0.1","238","0.35645","0.0062","0.0095","0.62785"
"29","20000","3","7","1","0.5","365","0.1","560","0.2317","0.0177","0.03265","0.71795"
"25","20000","3","7","1","0.5","365","0.1","437","0.2814","0.0141","0.0231","0.6814"
"27","20000","3","7","1","0.5","365","0.1","359","0.21975","0.0085","0.01825","0.7535"
"26","20000","3","7","1","0.5","365","0.1","309","0.19825","0.02485","0.0537","0.7232"
"4","20000","3","7","1","0.5","365","0.1","288","0.3163","0.0258","0.03925","0.61865"
"1","20000","3","7","1","0.5","365","0.1","301","0.2207","0.02225","0.0445","0.71255"
"25","20000","3","7","1","0.5","365","0.1","438","0.27755","0.016","0.024","0.68245"
"16","20000","3","7","1","0.5","365","0.1","400","0.26215","0.0128","0.0222","0.70285"
"27","20000","3","7","1","0.5","365","0.1","360","0.2178","0.0098","0.01755","0.75485"
"8","20000","3","7","1","0.5","365","0.1","295","0.2293","0.024","0.05215","0.69455"
"24","20000","3","7","1","0.5","365","0.1","246","0.37025","0.0093","0.0119","0.60855"
"9","20000","3","7","1","0.5","365","0.1","227","0.3838","0.00135","0.00165","0.6132"
"11","20000","3","7","1","0.5","365","0.1","220","0.34025","0.00365","0.00555","0.65055"
"22","20000","3","7","1","0.5","365","0.1","571","0.25765","0.0133","0.02745","0.7016"
"28","20000","3","7","1","0.5","365","0.1","275","0.32845","0.0208","0.0332","0.61755"
"13","20000","3","7","1","0.5","365","0.1","306","0.1976","0.01935","0.04405","0.739"
"27","20000","3","7","1","0.5","365","0.1","361","0.22315","0.00845","0.0173","0.7511"
"7","20000","3","7","1","0.5","365","0.1","218","0.3444","0.0045","0.00695","0.64415"
"25","20000","3","7","1","0.5","365","0.1","439","0.2814","0.0143","0.0249","0.6794"
"2","20000","3","7","1","0.5","365","0.1","294","0.23375","0.0246","0.04905","0.6926"
"26","20000","3","7","1","0.5","365","0.1","310","0.19285","0.02565","0.0525","0.729"
"27","20000","3","7","1","0.5","365","0.1","362","0.22185","0.00895","0.0176","0.7516"
"6","20000","3","7","1","0.5","365","0.1","283","0.378","0.01715","0.02455","0.5803"
"25","20000","3","7","1","0.5","365","0.1","440","0.2772","0.0157","0.02575","0.68135"
"5","20000","3","7","1","0.5","365","0.1","291","0.33615","0.0296","0.04235","0.5919"
"19","20000","3","7","1","0.5","365","0.1","240","0.3518","0.00835","0.0133","0.62655"
"18","20000","3","7","1","0.5","365","0.1","238","0.35655","0.0065","0.0096","0.62735"
"22","20000","3","7","1","0.5","365","0.1","572","0.25455","0.01395","0.02815","0.70335"
"1","20000","3","7","1","0.5","365","0.1","302","0.21625","0.0228","0.04395","0.717"
"14","20000","3","7","1","0.5","365","0.1","233","0.35435","0.00615","0.00895","0.63055"
"20","20000","3","7","1","0.5","365","0.1","305","0.5035","0","0","0.4965"
"8","20000","3","7","1","0.5","365","0.1","296","0.22445","0.02465","0.05265","0.69825"
"27","20000","3","7","1","0.5","365","0.1","363","0.227","0.0079","0.01745","0.74765"
"12","20000","3","7","1","0.5","365","0.1","288","0.40195","0.0149","0.02055","0.5626"
"29","20000","3","7","1","0.5","365","0.1","561","0.23605","0.0152","0.03125","0.7175"
"3","20000","3","7","1","0.5","365","0.1","286","0.3833","0.0172","0.02545","0.57405"
"21","20000","3","7","1","0.5","365","0.1","217","0.361","0.00235","0.0036","0.63305"
"25","20000","3","7","1","0.5","365","0.1","441","0.2818","0.01335","0.0265","0.67835"
"29","20000","3","7","1","0.5","365","0.1","562","0.232","0.0178","0.0306","0.7196"
"25","20000","3","7","1","0.5","365","0.1","442","0.277","0.0168","0.0268","0.6794"
"27","20000","3","7","1","0.5","365","0.1","364","0.22585","0.00845","0.0178","0.7479"
"4","20000","3","7","1","0.5","365","0.1","289","0.3134","0.0251","0.04055","0.62095"
"13","20000","3","7","1","0.5","365","0.1","307","0.19855","0.0185","0.0441","0.73885"
"16","20000","3","7","1","0.5","365","0.1","401","0.26695","0.0116","0.02195","0.6995"
"26","20000","3","7","1","0.5","365","0.1","311","0.192","0.02485","0.0518","0.73135"
"15","20000","3","7","1","0.5","365","0.1","244","0.38335","0.0056","0.0065","0.60455"
"29","20000","3","7","1","0.5","365","0.1","563","0.2354","0.0152","0.0312","0.7182"
"2","20000","3","7","1","0.5","365","0.1","295","0.2323","0.02385","0.0492","0.69465"
"29","20000","3","7","1","0.5","365","0.1","564","0.2312","0.01715","0.0316","0.72005"
"25","20000","3","7","1","0.5","365","0.1","443","0.281","0.01385","0.02735","0.6778"
"1","20000","3","7","1","0.5","365","0.1","303","0.21605","0.0221","0.04325","0.7186"
"5","20000","3","7","1","0.5","365","0.1","292","0.32885","0.0308","0.04425","0.5961"
"17","20000","3","7","1","0.5","365","0.1","229","0.35145","0.008","0.01","0.63055"
"25","20000","3","7","1","0.5","365","0.1","444","0.27555","0.017","0.0283","0.67915"
"9","20000","3","7","1","0.5","365","0.1","228","0.3858","0.00125","0.00185","0.6111"
"10","20000","3","7","1","0.5","365","0.1","239","0.35635","0.0065","0.0099","0.62725"
"28","20000","3","7","1","0.5","365","0.1","276","0.3243","0.02145","0.03545","0.6188"
"22","20000","3","7","1","0.5","365","0.1","573","0.25805","0.01305","0.0278","0.7011"
"16","20000","3","7","1","0.5","365","0.1","402","0.264","0.0133","0.02175","0.70095"
"8","20000","3","7","1","0.5","365","0.1","297","0.2229","0.02325","0.0516","0.70225"
"6","20000","3","7","1","0.5","365","0.1","284","0.37485","0.0171","0.02675","0.5813"
"13","20000","3","7","1","0.5","365","0.1","308","0.19395","0.02025","0.043","0.7428"
"26","20000","3","7","1","0.5","365","0.1","312","0.1873","0.02535","0.05225","0.7351"
"22","20000","3","7","1","0.5","365","0.1","574","0.25425","0.01525","0.0274","0.7031"
"29","20000","3","7","1","0.5","365","0.1","565","0.23485","0.01465","0.0318","0.7187"
"24","20000","3","7","1","0.5","365","0.1","247","0.3698","0.00955","0.0122","0.60845"
"29","20000","3","7","1","0.5","365","0.1","566","0.23135","0.0164","0.03195","0.7203"
"14","20000","3","7","1","0.5","365","0.1","234","0.3543","0.0064","0.0094","0.6299"
"20","20000","3","7","1","0.5","365","0.1","306","0.5048","0","0","0.4952"
